STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SWD,D,304,SNWCAVG,20240714 0000,20240714 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240715 0000,20240715 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240716 0000,20240716 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240717 0000,20240717 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240718 0000,20240718 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240719 0000,20240719 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240720 0000,20240720 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240721 0000,20240721 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240722 0000,20240722 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240723 0000,20240723 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240724 0000,20240724 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240725 0000,20240725 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240726 0000,20240726 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240727 0000,20240727 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240728 0000,20240728 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240729 0000,20240729 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240730 0000,20240730 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240731 0000,20240731 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240801 0000,20240801 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240802 0000,20240802 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240803 0000,20240803 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240804 0000,20240804 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240805 0000,20240805 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240806 0000,20240806 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240807 0000,20240807 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240808 0000,20240808 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240809 0000,20240809 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240810 0000,20240810 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240811 0000,20240811 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240812 0000,20240812 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240813 0000,20240813 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240814 0000,20240814 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240815 0000,20240815 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240816 0000,20240816 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240817 0000,20240817 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240818 0000,20240818 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240819 0000,20240819 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240820 0000,20240820 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240821 0000,20240821 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240822 0000,20240822 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240823 0000,20240823 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240824 0000,20240824 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240825 0000,20240825 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240826 0000,20240826 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240827 0000,20240827 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240828 0000,20240828 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240829 0000,20240829 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240830 0000,20240830 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240831 0000,20240831 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240901 0000,20240901 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240902 0000,20240902 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240903 0000,20240903 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240904 0000,20240904 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240905 0000,20240905 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240906 0000,20240906 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240907 0000,20240907 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240908 0000,20240908 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240909 0000,20240909 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240910 0000,20240910 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240911 0000,20240911 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240912 0000,20240912 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240913 0000,20240913 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240914 0000,20240914 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240915 0000,20240915 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240916 0000,20240916 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240917 0000,20240917 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240918 0000,20240918 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240919 0000,20240919 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240920 0000,20240920 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240921 0000,20240921 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240922 0000,20240922 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240923 0000,20240923 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240924 0000,20240924 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240925 0000,20240925 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240926 0000,20240926 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240927 0000,20240927 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240928 0000,20240928 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240929 0000,20240929 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240930 0000,20240930 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241001 0000,20241001 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241002 0000,20241002 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241003 0000,20241003 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241004 0000,20241004 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241005 0000,20241005 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241006 0000,20241006 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241007 0000,20241007 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241008 0000,20241008 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241009 0000,20241009 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241010 0000,20241010 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241011 0000,20241011 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241012 0000,20241012 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241013 0000,20241013 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241014 0000,20241014 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241015 0000,20241015 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241016 0000,20241016 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241017 0000,20241017 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241018 0000,20241018 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241019 0000,20241019 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241020 0000,20241020 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241021 0000,20241021 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241022 0000,20241022 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241023 0000,20241023 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241024 0000,20241024 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241025 0000,20241025 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241026 0000,20241026 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241027 0000,20241027 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241028 0000,20241028 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241029 0000,20241029 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241030 0000,20241030 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241031 0000,20241031 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241101 0000,20241101 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241102 0000,20241102 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241103 0000,20241103 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241104 0000,20241104 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241105 0000,20241105 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241106 0000,20241106 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241107 0000,20241107 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241108 0000,20241108 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241109 0000,20241109 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241110 0000,20241110 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241111 0000,20241111 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241112 0000,20241112 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241113 0000,20241113 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241114 0000,20241114 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241115 0000,20241115 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241116 0000,20241116 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241117 0000,20241117 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241118 0000,20241118 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241119 0000,20241119 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241120 0000,20241120 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241121 0000,20241121 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241122 0000,20241122 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241123 0000,20241123 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241124 0000,20241124 0000,3.5, ,INCHES
SWD,D,304,SNWCAVG,20241125 0000,20241125 0000,3.6, ,INCHES
SWD,D,304,SNWCAVG,20241126 0000,20241126 0000,4.7, ,INCHES
SWD,D,304,SNWCAVG,20241127 0000,20241127 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241128 0000,20241128 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241129 0000,20241129 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241130 0000,20241130 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241201 0000,20241201 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20241202 0000,20241202 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20241203 0000,20241203 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241204 0000,20241204 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241205 0000,20241205 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241206 0000,20241206 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241207 0000,20241207 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241208 0000,20241208 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241209 0000,20241209 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241210 0000,20241210 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241211 0000,20241211 0000,5.2, ,INCHES
SWD,D,304,SNWCAVG,20241212 0000,20241212 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20241213 0000,20241213 0000,5.8, ,INCHES
SWD,D,304,SNWCAVG,20241214 0000,20241214 0000,6.5, ,INCHES
SWD,D,304,SNWCAVG,20241215 0000,20241215 0000,7.7, ,INCHES
SWD,D,304,SNWCAVG,20241216 0000,20241216 0000,7.9, ,INCHES
SWD,D,304,SNWCAVG,20241217 0000,20241217 0000,8.4, ,INCHES
SWD,D,304,SNWCAVG,20241218 0000,20241218 0000,8.4, ,INCHES
SWD,D,304,SNWCAVG,20241219 0000,20241219 0000,8.4, ,INCHES
SWD,D,304,SNWCAVG,20241220 0000,20241220 0000,8.4, ,INCHES
SWD,D,304,SNWCAVG,20241221 0000,20241221 0000,8.4, ,INCHES
SWD,D,304,SNWCAVG,20241222 0000,20241222 0000,8.6, ,INCHES
SWD,D,304,SNWCAVG,20241223 0000,20241223 0000,8.7, ,INCHES
SWD,D,304,SNWCAVG,20241224 0000,20241224 0000,8.6, ,INCHES
SWD,D,304,SNWCAVG,20241225 0000,20241225 0000,9.1, ,INCHES
SWD,D,304,SNWCAVG,20241226 0000,20241226 0000,9.2, ,INCHES
SWD,D,304,SNWCAVG,20241227 0000,20241227 0000,10.0, ,INCHES
SWD,D,304,SNWCAVG,20241228 0000,20241228 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20241229 0000,20241229 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20241230 0000,20241230 0000,10.6, ,INCHES
SWD,D,304,SNWCAVG,20241231 0000,20241231 0000,10.6, ,INCHES
SWD,D,304,SNWCAVG,20250101 0000,20250101 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20250102 0000,20250102 0000,10.6, ,INCHES
SWD,D,304,SNWCAVG,20250103 0000,20250103 0000,10.6, ,INCHES
SWD,D,304,SNWCAVG,20250104 0000,20250104 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250105 0000,20250105 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250106 0000,20250106 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250107 0000,20250107 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250108 0000,20250108 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250109 0000,20250109 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250110 0000,20250110 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250111 0000,20250111 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250112 0000,20250112 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250113 0000,20250113 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250114 0000,20250114 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250115 0000,20250115 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250116 0000,20250116 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250117 0000,20250117 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250118 0000,20250118 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250119 0000,20250119 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250120 0000,20250120 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250121 0000,20250121 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250122 0000,20250122 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250123 0000,20250123 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250124 0000,20250124 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250125 0000,20250125 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250126 0000,20250126 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20250127 0000,20250127 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250128 0000,20250128 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250129 0000,20250129 0000,10.9, ,INCHES
SWD,D,304,SNWCAVG,20250130 0000,20250130 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250131 0000,20250131 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250201 0000,20250201 0000,11.3, ,INCHES
SWD,D,304,SNWCAVG,20250202 0000,20250202 0000,11.7, ,INCHES
SWD,D,304,SNWCAVG,20250203 0000,20250203 0000,11.9, ,INCHES
SWD,D,304,SNWCAVG,20250204 0000,20250204 0000,12.2, ,INCHES
SWD,D,304,SNWCAVG,20250205 0000,20250205 0000,13.2, ,INCHES
SWD,D,304,SNWCAVG,20250206 0000,20250206 0000,13.3, ,INCHES
SWD,D,304,SNWCAVG,20250207 0000,20250207 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250208 0000,20250208 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250209 0000,20250209 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250210 0000,20250210 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250211 0000,20250211 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250212 0000,20250212 0000,14.4, ,INCHES
SWD,D,304,SNWCAVG,20250213 0000,20250213 0000,14.9, ,INCHES
SWD,D,304,SNWCAVG,20250214 0000,20250214 0000,17.8, ,INCHES
SWD,D,304,SNWCAVG,20250215 0000,20250215 0000,18.5, ,INCHES
SWD,D,304,SNWCAVG,20250216 0000,20250216 0000,18.7, ,INCHES
SWD,D,304,SNWCAVG,20250217 0000,20250217 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20250218 0000,20250218 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20250219 0000,20250219 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250220 0000,20250220 0000,19.0, ,INCHES
SWD,D,304,SNWCAVG,20250221 0000,20250221 0000,19.1, ,INCHES
SWD,D,304,SNWCAVG,20250222 0000,20250222 0000,19.0, ,INCHES
SWD,D,304,SNWCAVG,20250223 0000,20250223 0000,19.0, ,INCHES
SWD,D,304,SNWCAVG,20250224 0000,20250224 0000,19.0, ,INCHES
SWD,D,304,SNWCAVG,20250225 0000,20250225 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250226 0000,20250226 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250227 0000,20250227 0000,19.1, ,INCHES
SWD,D,304,SNWCAVG,20250228 0000,20250228 0000,19.1, ,INCHES
SWD,D,304,SNWCAVG,20250301 0000,20250301 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250302 0000,20250302 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250303 0000,20250303 0000,19.2, ,INCHES
SWD,D,304,SNWCAVG,20250304 0000,20250304 0000,19.2, ,INCHES
SWD,D,304,SNWCAVG,20250305 0000,20250305 0000,19.3, ,INCHES
SWD,D,304,SNWCAVG,20250306 0000,20250306 0000,19.9, ,INCHES
SWD,D,304,SNWCAVG,20250307 0000,20250307 0000,20.0, ,INCHES
SWD,D,304,SNWCAVG,20250308 0000,20250308 0000,20.0, ,INCHES
SWD,D,304,SNWCAVG,20250309 0000,20250309 0000,20.0, ,INCHES
SWD,D,304,SNWCAVG,20250310 0000,20250310 0000,19.9, ,INCHES
SWD,D,304,SNWCAVG,20250311 0000,20250311 0000,19.9, ,INCHES
SWD,D,304,SNWCAVG,20250312 0000,20250312 0000,19.8, ,INCHES
SWD,D,304,SNWCAVG,20250313 0000,20250313 0000,21.3, ,INCHES
SWD,D,304,SNWCAVG,20250314 0000,20250314 0000,22.0, ,INCHES
SWD,D,304,SNWCAVG,20250315 0000,20250315 0000,22.7, ,INCHES
SWD,D,304,SNWCAVG,20250316 0000,20250316 0000,22.9, ,INCHES
SWD,D,304,SNWCAVG,20250317 0000,20250317 0000,23.4, ,INCHES
SWD,D,304,SNWCAVG,20250318 0000,20250318 0000,24.5, ,INCHES
SWD,D,304,SNWCAVG,20250319 0000,20250319 0000,24.6, ,INCHES
SWD,D,304,SNWCAVG,20250320 0000,20250320 0000,24.7, ,INCHES
SWD,D,304,SNWCAVG,20250321 0000,20250321 0000,24.7, ,INCHES
SWD,D,304,SNWCAVG,20250322 0000,20250322 0000,24.8, ,INCHES
SWD,D,304,SNWCAVG,20250323 0000,20250323 0000,24.7, ,INCHES
SWD,D,304,SNWCAVG,20250324 0000,20250324 0000,24.5, ,INCHES
SWD,D,304,SNWCAVG,20250325 0000,20250325 0000,24.2, ,INCHES
SWD,D,304,SNWCAVG,20250326 0000,20250326 0000,23.7, ,INCHES
SWD,D,304,SNWCAVG,20250327 0000,20250327 0000,23.2, ,INCHES
SWD,D,304,SNWCAVG,20250328 0000,20250328 0000,23.1, ,INCHES
SWD,D,304,SNWCAVG,20250329 0000,20250329 0000,23.2, ,INCHES
SWD,D,304,SNWCAVG,20250330 0000,20250330 0000,23.1, ,INCHES
SWD,D,304,SNWCAVG,20250331 0000,20250331 0000,23.8, ,INCHES
SWD,D,304,SNWCAVG,20250401 0000,20250401 0000,25.1, ,INCHES
SWD,D,304,SNWCAVG,20250402 0000,20250402 0000,25.8, ,INCHES
SWD,D,304,SNWCAVG,20250403 0000,20250403 0000,25.9, ,INCHES
SWD,D,304,SNWCAVG,20250404 0000,20250404 0000,25.9, ,INCHES
SWD,D,304,SNWCAVG,20250405 0000,20250405 0000,26.0, ,INCHES
SWD,D,304,SNWCAVG,20250406 0000,20250406 0000,25.8, ,INCHES
SWD,D,304,SNWCAVG,20250407 0000,20250407 0000,25.5, ,INCHES
SWD,D,304,SNWCAVG,20250408 0000,20250408 0000,25.1, ,INCHES
SWD,D,304,SNWCAVG,20250409 0000,20250409 0000,24.7, ,INCHES
SWD,D,304,SNWCAVG,20250410 0000,20250410 0000,24.0, ,INCHES
SWD,D,304,SNWCAVG,20250411 0000,20250411 0000,23.4, ,INCHES
SWD,D,304,SNWCAVG,20250412 0000,20250412 0000,22.8, ,INCHES
SWD,D,304,SNWCAVG,20250413 0000,20250413 0000,22.2, ,INCHES
SWD,D,304,SNWCAVG,20250414 0000,20250414 0000,21.3, ,INCHES
SWD,D,304,SNWCAVG,20250415 0000,20250415 0000,20.6, ,INCHES
SWD,D,304,SNWCAVG,20250416 0000,20250416 0000,20.0, ,INCHES
SWD,D,304,SNWCAVG,20250417 0000,20250417 0000,19.5, ,INCHES
SWD,D,304,SNWCAVG,20250418 0000,20250418 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20250419 0000,20250419 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20250420 0000,20250420 0000,18.2, ,INCHES
SWD,D,304,SNWCAVG,20250421 0000,20250421 0000,17.5, ,INCHES
SWD,D,304,SNWCAVG,20250422 0000,20250422 0000,17.0, ,INCHES
SWD,D,304,SNWCAVG,20250423 0000,20250423 0000,16.3, ,INCHES
SWD,D,304,SNWCAVG,20250424 0000,20250424 0000,15.8, ,INCHES
SWD,D,304,SNWCAVG,20250425 0000,20250425 0000,15.2, ,INCHES
SWD,D,304,SNWCAVG,20250426 0000,20250426 0000,15.0, ,INCHES
SWD,D,304,SNWCAVG,20250427 0000,20250427 0000,15.3, ,INCHES
SWD,D,304,SNWCAVG,20250428 0000,20250428 0000,15.3, ,INCHES
SWD,D,304,SNWCAVG,20250429 0000,20250429 0000,15.1, ,INCHES
SWD,D,304,SNWCAVG,20250430 0000,20250430 0000,14.5, ,INCHES
SWD,D,304,SNWCAVG,20250501 0000,20250501 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20250502 0000,20250502 0000,13.3, ,INCHES
SWD,D,304,SNWCAVG,20250503 0000,20250503 0000,12.6, ,INCHES
SWD,D,304,SNWCAVG,20250504 0000,20250504 0000,12.2, ,INCHES
SWD,D,304,SNWCAVG,20250505 0000,20250505 0000,12.0, ,INCHES
SWD,D,304,SNWCAVG,20250506 0000,20250506 0000,11.4, ,INCHES
SWD,D,304,SNWCAVG,20250507 0000,20250507 0000,10.8, ,INCHES
SWD,D,304,SNWCAVG,20250508 0000,20250508 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20250509 0000,20250509 0000,9.0, ,INCHES
SWD,D,304,SNWCAVG,20250510 0000,20250510 0000,8.3, ,INCHES
SWD,D,304,SNWCAVG,20250511 0000,20250511 0000,7.4, ,INCHES
SWD,D,304,SNWCAVG,20250512 0000,20250512 0000,6.7, ,INCHES
SWD,D,304,SNWCAVG,20250513 0000,20250513 0000,6.5, ,INCHES
SWD,D,304,SNWCAVG,20250514 0000,20250514 0000,6.3, ,INCHES
SWD,D,304,SNWCAVG,20250515 0000,20250515 0000,6.1, ,INCHES
SWD,D,304,SNWCAVG,20250516 0000,20250516 0000,5.6, ,INCHES
SWD,D,304,SNWCAVG,20250517 0000,20250517 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20250518 0000,20250518 0000,5.1, ,INCHES
